"","TWII.Open","TWII.High","TWII.Low","TWII.Close","TWII.Volume","TWII.Adjusted"
"2018-04-30",10553.410156,10660.610352,10539.629883,10657.879883,2120800,10657.879883
"2018-05-02",10665.519531,10683.900391,10601.099609,10618.80957,2252100,10618.80957
"2018-05-03",10578.980469,10578.980469,10509.030273,10514.179688,2113300,10514.179688
"2018-05-04",10516.450195,10566.370117,10500.969727,10529.370117,2055900,10529.370117
"2018-05-07",10581.780273,10632.620117,10555.55957,10604.910156,1965200,10604.910156
"2018-05-08",10610.44043,10691.379883,10609.040039,10691.379883,2300800,10691.379883
"2018-05-09",10692.889648,10748.599609,10689.80957,10703.349609,2414400,10703.349609
"2018-05-10",10731.679688,10782.05957,10731.679688,10760.209961,2472700,10760.209961
"2018-05-11",10808.400391,10874.629883,10808.400391,10858.980469,2782800,10858.980469
"2018-05-14",10938.299805,10970.240234,10908.860352,10952.389648,2550800,10952.389648
"2018-05-15",10965.080078,10978.379883,10874.730469,10874.730469,2652800,10874.730469
"2018-05-16",10873.540039,10915.740234,10865.070313,10897.570313,2905400,10897.570313
"2018-05-17",10911.740234,10938.629883,10833.80957,10833.80957,2510000,10833.80957
"2018-05-18",10844.089844,10893.349609,10819.070313,10830.839844,2570800,10830.839844
"2018-05-21",10861.660156,10979.099609,10861.660156,10966.200195,2401700,10966.200195
"2018-05-22",10986.769531,11034.120117,10938.730469,10938.730469,2535800,10938.730469
"2018-05-23",10974.519531,10991.860352,10886.179688,10886.179688,2468500,10886.179688
"2018-05-24",10910.610352,10942.639648,10883.519531,10936.929688,2239900,10936.929688
"2018-05-25",10946.620117,10977.80957,10918.120117,10942.299805,2219900,10942.299805
"2018-05-28",10976.490234,10999.429688,10965.179688,10987.769531,2463800,10987.769531
"2018-05-29",10979.679688,10986.530273,10929.55957,10964.120117,2424700,10964.120117
"2018-05-30",10925.209961,10925.209961,10799.75,10821.169922,3159000,10821.169922
"2018-05-31",10856.030273,10909.610352,10853.650391,10874.959961,4494100,10874.959961
"2018-06-01",10882.679688,10954.669922,10876.969727,10949.080078,2817400,10949.080078
"2018-06-04",11002.150391,11109.5,11002.150391,11109.5,2890900,11109.5
"2018-06-05",11130.030273,11131.080078,11054.620117,11100.110352,3024000,11100.110352
"2018-06-06",11111.139648,11207.150391,11111.139648,11201.830078,3038200,11201.830078
"2018-06-07",11228.639648,11261.679688,11188.990234,11251.75,3563000,11251.75
"2018-06-08",11243.589844,11243.589844,11122.980469,11156.419922,2935100,11156.419922
"2018-06-11",11168.990234,11186.669922,11118.80957,11149.230469,2763200,11149.230469
"2018-06-12",11140.019531,11160.049805,11088.530273,11144.790039,3009100,11144.790039
"2018-06-13",11153.200195,11188.009766,11119.240234,11173.209961,3259400,11173.209961
"2018-06-14",11143.040039,11143.040039,11013.980469,11013.980469,3145600,11013.980469
"2018-06-15",10998.200195,11087.469727,10981.610352,11087.469727,3547100,11087.469727
"2018-06-19",11008.769531,11008.769531,10904.19043,10904.19043,3158000,10904.19043
"2018-06-20",10904.799805,10969.200195,10842.55957,10927.44043,3060000,10927.44043
"2018-06-21",10949.849609,10992.30957,10941.070313,10941.070313,2522200,10941.070313
"2018-06-22",10901.25,10914.830078,10828.860352,10899.280273,2733900,10899.280273
"2018-06-25",10834.070313,10851.160156,10786.459961,10786.459961,2393700,10786.459961
"2018-06-26",10730.900391,10752.990234,10651.419922,10742.169922,2616000,10742.169922
"2018-06-27",10766.879883,10800.339844,10701.030273,10701.030273,2357900,10701.030273
"2018-06-28",10669.419922,10723.839844,10633.009766,10654.280273,2259600,10654.280273
"2018-06-29",10667.639648,10836.910156,10667.639648,10836.910156,2256100,10836.910156
"2018-07-02",10852.169922,10886.200195,10777.94043,10777.94043,2244500,10777.94043
"2018-07-03",10802.879883,10873.480469,10707.679688,10715.719727,2685900,10715.719727
"2018-07-04",10714.25,10752.049805,10680.44043,10721.870117,2081200,10721.870117
"2018-07-05",10690.910156,10709.799805,10585.269531,10611.80957,2075800,10611.80957
"2018-07-06",10645.660156,10665.719727,10523.580078,10608.570313,2613100,10608.570313
"2018-07-09",10638.900391,10746.740234,10638.900391,10720.280273,2329300,10720.280273
"2018-07-10",10737.620117,10776.469727,10728.240234,10756.889648,2427500,10756.889648
"2018-07-11",10693.639648,10693.639648,10635.030273,10676.839844,2140700,10676.839844
"2018-07-12",10644.910156,10752.570313,10643.650391,10738.379883,2053500,10738.379883
"2018-07-13",10769.700195,10864.540039,10769.700195,10864.540039,2134000,10864.540039
"2018-07-16",10867.969727,10890.200195,10817.450195,10817.450195,1889400,10817.450195
"2018-07-17",10802.75,10818.839844,10758.830078,10778.990234,2029100,10778.990234
"2018-07-18",10811.429688,10872.740234,10788.370117,10842.459961,2388600,10842.459961
"2018-07-19",10868.55957,10896.25,10826.139648,10835.379883,2052700,10835.379883
"2018-07-20",10932.509766,10963.950195,10893.730469,10932.110352,2245800,10932.110352
"2018-07-23",10929.459961,10984.839844,10901.75,10946.889648,2153400,10946.889648
"2018-07-24",10937.769531,10995.389648,10917.610352,10995.389648,2213600,10995.389648
"2018-07-25",10957.660156,10992.290039,10956,10965.790039,1970700,10965.790039
"2018-07-26",10969.349609,11018.19043,10966.330078,11010.610352,2336000,11010.610352
"2018-07-27",11023.070313,11075.780273,11009.160156,11075.780273,2230900,11075.780273
"2018-07-30",11072.700195,11080.410156,11001.150391,11033.540039,2141500,11033.540039
"2018-07-31",10997.730469,11057.509766,10976.459961,11057.509766,2513500,11057.509766
"2018-08-01",11062.360352,11100.019531,11058.280273,11098.129883,2144000,11098.129883
"2018-08-02",11095.669922,11095.669922,10919.129883,10929.769531,2168200,10929.769531
"2018-08-03",10957.299805,11012.429688,10957.299805,11012.429688,1956900,11012.429688
"2018-08-06",10997.259766,11054.490234,10994.969727,11024.099609,1896400,11024.099609
"2018-08-07",11024.969727,11030.089844,10983.44043,10983.44043,1987900,10983.44043
"2018-08-08",11026.070313,11095.5,11026.070313,11075.25,2141000,11075.25
"2018-08-09",11063.620117,11063.620117,11001.959961,11028.070313,2004300,11028.070313
"2018-08-10",11009.959961,11033.889648,10972.25,10983.679688,2143300,10983.679688
"2018-08-13",10939.679688,10939.679688,10693.730469,10748.919922,2883800,10748.919922
"2018-08-14",10797.950195,10829.849609,10755.530273,10824.230469,2280700,10824.230469
"2018-08-15",10827.280273,10827.280273,10688.589844,10716.75,2450800,10716.75
"2018-08-16",10663.570313,10725.709961,10606.259766,10683.900391,2348700,10683.900391
"2018-08-17",10702.599609,10757.009766,10688.549805,10690.959961,2069100,10690.959961
"2018-08-20",10698.759766,10729.900391,10663.44043,10699.049805,2057400,10699.049805
"2018-08-21",10697.009766,10792.200195,10697.009766,10792.200195,1972500,10792.200195
"2018-08-22",10790.240234,10828.209961,10774.69043,10804.200195,2018400,10804.200195
"2018-08-23",10817.330078,10863.129883,10802.790039,10863.129883,1938600,10863.129883
"2018-08-24",10865.910156,10865.910156,10770.320313,10809.349609,1748700,10809.349609
"2018-08-27",10847.169922,10916.69043,10847.169922,10902.209961,1710800,10902.209961
"2018-08-28",10946.330078,11005.549805,10946.330078,10989.549805,1940600,10989.549805
"2018-08-29",11029.120117,11099.570313,11029.110352,11099.570313,1822900,11099.570313
"2018-08-30",11153.969727,11186.049805,11080.070313,11093.75,1915800,11093.75
"2018-08-31",11037.259766,11063.94043,10987.679688,11063.94043,2081900,11063.94043
"2018-09-03",11087.860352,11097.110352,10952.849609,10964.219727,1897900,10964.219727
"2018-09-04",10981.389648,11028.269531,10956.490234,11021.379883,1653400,11021.379883
"2018-09-05",11042.410156,11058.05957,10989.929688,10995.129883,1898700,10995.129883
"2018-09-06",11016.919922,11016.919922,10905.339844,10924.299805,2038400,10924.299805
"2018-09-07",10922.549805,10922.549805,10807.55957,10846.990234,2491300,10846.990234
"2018-09-10",10869.799805,10877.719727,10689.290039,10725.799805,2600600,10725.799805
"2018-09-11",10723,10765.419922,10669.589844,10752.299805,2098700,10752.299805
"2018-09-12",10762.910156,10779.929688,10667.25,10722.570313,1938500,10722.570313
"2018-09-13",10726.669922,10758.839844,10701.25,10727.230469,1811500,10727.230469
"2018-09-14",10776.530273,10882.040039,10770.469727,10868.139648,2068800,10868.139648
"2018-09-17",10881.780273,10883.980469,10806.730469,10828.610352,1698100,10828.610352
"2018-09-18",10794.219727,10806.55957,10750.80957,10760.209961,1938500,10760.209961
"2018-09-19",10808.5,10882.75,10808.5,10857.269531,1999200,10857.269531
"2018-09-20",10886.19043,10908.360352,10814.540039,10831.410156,2090900,10831.410156
"2018-09-21",10857.099609,10972.410156,10835.839844,10972.410156,2539000,10972.410156
"2018-09-25",10959.55957,11003.490234,10941.769531,10978.849609,1987200,10978.849609
"2018-09-26",10974.080078,11007.349609,10947.290039,10974.19043,1855200,10974.19043
"2018-09-27",10973.769531,11051.089844,10961.269531,11034.19043,2089800,11034.19043
"2018-09-28",11050.089844,11073.950195,10966.959961,11006.339844,2192700,11006.339844
"2018-10-01",11014.19043,11062.429688,11012.950195,11051.799805,1646700,11051.799805
"2018-10-02",11048.889648,11064.339844,10906.419922,10919.629883,1802400,10919.629883
"2018-10-03",10918.740234,10926.730469,10839.459961,10863.94043,1696000,10863.94043
"2018-10-04",10826.19043,10826.19043,10707.759766,10718.910156,1874000,10718.910156
"2018-10-05",10665.290039,10669.629883,10446.94043,10517.120117,2735700,10517.120117
"2018-10-08",10467.849609,10507.830078,10403.129883,10455.929688,1796600,10455.929688
"2018-10-09",10464.389648,10503.099609,10428.969727,10466.830078,2097200,10466.830078
"2018-10-11",10272.040039,10272.040039,9797.929688,9806.110352,4348500,9806.110352
"2018-10-12",9811.580078,10046.009766,9740.759766,10045.80957,2724400,10045.80957
"2018-10-15",9989.629883,9989.629883,9890.469727,9901.120117,2044700,9901.120117
"2018-10-16",9891.969727,10011.19043,9888.730469,9981.099609,1888800,9981.099609
"2018-10-17",10048.429688,10127.009766,9978.25,9979.139648,1856700,9979.139648
"2018-10-18",9975.459961,10019.5,9919.790039,9953.730469,1611800,9953.730469
"2018-10-19",9879.469727,9919.259766,9762.910156,9919.259766,2417000,9919.259766
"2018-10-22",9871.299805,9984.150391,9822.150391,9974.280273,1481700,9974.280273
"2018-10-23",9912.280273,9912.280273,9775.200195,9775.200195,1711300,9775.200195
"2018-10-24",9774.290039,9809.19043,9667.849609,9759.400391,2135200,9759.400391
"2018-10-25",9622.950195,9622.950195,9475.610352,9520.790039,2456900,9520.790039
"2018-10-26",9570.19043,9629.070313,9400.69043,9489.179688,2247500,9489.179688
"2018-10-29",9515.429688,9554.349609,9459.120117,9516.320313,1787600,9516.320313
"2018-10-30",9508.80957,9574.830078,9481.660156,9526.110352,1671600,9526.110352
"2018-10-31",9588.860352,9802.129883,9588.860352,9802.129883,2211300,9802.129883
"2018-11-01",9812.200195,9869.589844,9742.610352,9844.740234,1992200,9844.740234
"2018-11-02",9871.400391,9906.589844,9817.290039,9906.589844,2238700,9906.589844
"2018-11-05",9856.849609,9889.80957,9786.25,9889.80957,1847700,9889.80957
"2018-11-06",9888.410156,9899.969727,9782.860352,9824.950195,1984100,9824.950195
"2018-11-07",9818.150391,9912.530273,9817.950195,9908.349609,1867900,9908.349609
"2018-11-08",9958.469727,10014.419922,9938.549805,9945.30957,2038400,9945.30957
"2018-11-09",9921.780273,9921.780273,9798.450195,9830.009766,1597500,9830.009766
"2018-11-12",9806.799805,9875.839844,9764.459961,9831.209961,1553300,9831.209961
"2018-11-13",9727.169922,9777.349609,9616.160156,9775.839844,1893900,9775.839844
"2018-11-14",9799.69043,9823.25,9763.889648,9791.879883,1936800,9791.879883
"2018-11-15",9806.580078,9844.389648,9755.120117,9826.459961,1981500,9826.459961
"2018-11-16",9819.049805,9851.290039,9770.870117,9797.089844,2128300,9797.089844
"2018-11-19",9795.469727,9836.019531,9779.400391,9828.69043,1612100,9828.69043
"2018-11-20",9788.950195,9800.030273,9726.799805,9743.990234,1494300,9743.990234
"2018-11-21",9698.519531,9753.69043,9632.469727,9741.519531,1656500,9741.519531
"2018-11-22",9769.330078,9792.990234,9702.769531,9714.709961,1653700,9714.709961
"2018-11-23",9730.639648,9738.799805,9654.910156,9667.299805,1478500,9667.299805
"2018-11-26",9679.980469,9847.349609,9679.980469,9765.360352,1721700,9765.360352
"2018-11-27",9728.950195,9781.400391,9688.740234,9778.620117,1887000,9778.620117
"2018-11-28",9774.030273,9890.889648,9767.139648,9884.30957,2320700,9884.30957
"2018-11-29",9959.870117,10001.849609,9885.360352,9885.360352,2548900,9885.360352
"2018-11-30",9899.240234,9957.629883,9888.030273,9888.030273,3655700,9888.030273
"2018-12-03",9979.209961,10148.75,9979.209961,10137.870117,3055000,10137.870117
"2018-12-04",10120.429688,10126.019531,10061.700195,10083.540039,2576200,10083.540039
"2018-12-05",9971.980469,9971.980469,9895.290039,9916.740234,2025400,9916.740234
"2018-12-06",9850.080078,9850.080078,9664.75,9684.719727,2658000,9684.719727
"2018-12-07",9719.459961,9785.200195,9719.459961,9760.879883,1716300,9760.879883
"2018-12-10",9722.969727,9722.969727,9626.469727,9647.540039,1868800,9647.540039
"2018-12-11",9661.719727,9720.959961,9661.719727,9707.040039,1768400,9707.040039
"2018-12-12",9741.450195,9835.55957,9741.450195,9816.450195,1860200,9816.450195
"2018-12-13",9827.320313,9871.959961,9815.5,9858.759766,2034600,9858.759766
"2018-12-14",9818.950195,9818.950195,9718.94043,9774.160156,1837600,9774.160156
"2018-12-17",9762.490234,9826.879883,9733.980469,9787.530273,1597900,9787.530273
"2018-12-18",9756.459961,9756.669922,9701.099609,9718.820313,1881600,9718.820313
"2018-12-19",9720.919922,9783.209961,9720.919922,9783.209961,1782800,9783.209961
"2018-12-20",9729.290039,9741.549805,9658.5,9674.519531,1696500,9674.519531
"2018-12-21",9648.980469,9683.950195,9585.320313,9676.669922,2087300,9676.669922
"2018-12-24",9646.530273,9658.950195,9613.290039,9639.700195,1385100,9639.700195
"2018-12-25",9559.700195,9559.700195,9479.05957,9527.089844,1458500,9527.089844
"2018-12-26",9544.870117,9591.910156,9473.299805,9478.990234,1299700,9478.990234
"2018-12-27",9555.009766,9670.969727,9555.009766,9641.55957,1511100,9641.55957
"2018-12-28",9649.969727,9727.410156,9630.769531,9727.410156,1411300,9727.410156
"2019-01-02",9725.269531,9737.679688,9542.519531,9554.139648,1239100,9554.139648
"2019-01-03",9494.25,9554.530273,9474.469727,9492.419922,1560800,9492.419922
"2019-01-04",9427.240234,9427.240234,9319.280273,9382.509766,1842100,9382.509766
"2019-01-07",9460.200195,9596.349609,9460.200195,9590.299805,1722300,9590.299805
"2019-01-08",9591.55957,9600.94043,9547.629883,9563.599609,1423100,9563.599609
"2019-01-09",9584.629883,9741.639648,9584.629883,9738.30957,2281800,9738.30957
"2019-01-10",9731.110352,9731.110352,9683.200195,9720.69043,1609200,9720.69043
"2019-01-11",9753.629883,9796.980469,9736,9759.400391,1618600,9759.400391
"2019-01-14",9737.669922,9762.370117,9677.490234,9708.219727,1356000,9708.219727
"2019-01-15",9701.929688,9806.040039,9701.929688,9806.040039,1709500,9806.040039
"2019-01-16",9781.349609,9803.990234,9763.80957,9763.80957,1796800,9763.80957
"2019-01-17",9773.30957,9826.25,9759.509766,9789.150391,1634200,9789.150391
"2019-01-18",9781.389648,9842.799805,9771.150391,9836.05957,1545600,9836.05957
"2019-01-21",9870.269531,9919.94043,9870.269531,9889.400391,1593600,9889.400391
"2019-01-22",9880.540039,9894.660156,9855.469727,9894.660156,1408000,9894.660156
"2019-01-23",9869.540039,9873.389648,9828.030273,9846.400391,1140300,9846.400391
"2019-01-24",9865,9892.820313,9847.320313,9877.120117,1452000,9877.120117
"2019-01-25",9923.389648,9980.080078,9918.209961,9969.610352,1944600,9969.610352
"2019-01-28",10006.459961,10020.599609,9990.070313,10013.330078,1656900,10013.330078
"2019-01-29",9944.709961,9952.339844,9893.959961,9931.589844,1647200,9931.589844
"2019-01-30",9915.969727,9959.030273,9909.80957,9932.259766,1981800,9932.259766
"2019-02-11",10029.839844,10065.519531,9988.830078,10004.25,2320500,10004.25
"2019-02-12",10032.080078,10100.230469,10032.080078,10097.740234,2264900,10097.740234
"2019-02-13",10123.610352,10140.980469,10074.339844,10090.580078,2455200,10090.580078
"2019-02-14",10095.990234,10135.620117,10082,10089.009766,2140200,10089.009766
"2019-02-15",10111.179688,10135.160156,10055.5,10064.780273,2137700,10064.780273
"2019-02-18",10096.94043,10165.769531,10096.94043,10145.280273,1911900,10145.280273
"2019-02-19",10152.110352,10173.469727,10143.150391,10152.259766,1765600,10152.259766
"2019-02-20",10181.94043,10272.459961,10181.94043,10272.459961,2246700,10272.459961
"2019-02-21",10282.320313,10319.530273,10256.530273,10319.530273,2282400,10319.530273
"2019-02-22",10309.019531,10322.919922,10269.950195,10322.919922,2188700,10322.919922
"2019-02-25",10343.450195,10390.929688,10343.450195,10390.929688,2325300,10390.929688
"2019-02-26",10403.030273,10416.910156,10368.860352,10391.549805,2295000,10391.549805
"2019-02-27",10385.80957,10403.049805,10343.55957,10389.169922,2510800,10389.169922
"2019-03-04",10385.25,10402.389648,10313.179688,10349.879883,2273800,10349.879883
"2019-03-05",10323.25,10334.339844,10295.44043,10305.259766,1773500,10305.259766
"2019-03-06",10328.179688,10359.120117,10327.900391,10357.150391,1865800,10357.150391
"2019-03-07",10359.469727,10367.980469,10299.459961,10311.679688,2007700,10311.679688
"2019-03-08",10274.280273,10274.280273,10204.209961,10241.75,1780600,10241.75
"2019-03-11",10224.269531,10269.299805,10214.019531,10250.280273,1774800,10250.280273
"2019-03-12",10294.370117,10382.120117,10294.370117,10343.330078,1970500,10343.330078
"2019-03-13",10331.269531,10373.320313,10331.269531,10373.320313,1810600,10373.320313
"2019-03-14",10391.299805,10407.269531,10339.639648,10348.650391,2101900,10348.650391
"2019-03-15",10374.660156,10439.240234,10370,10439.240234,2821000,10439.240234
"2019-03-18",10455.19043,10512.700195,10445.740234,10512.700195,2211800,10512.700195
"2019-03-19",10497.400391,10525.599609,10484.69043,10512.320313,2284300,10512.320313
"2019-03-20",10529.299805,10556.80957,10506.959961,10551.55957,2260000,10551.55957
"2019-03-21",10563.929688,10612.339844,10551.669922,10609.549805,2137700,10609.549805
"2019-03-22",10642.570313,10667.94043,10589.469727,10639.070313,2427100,10639.070313
"2019-03-25",10535.120117,10535.120117,10458.790039,10479.480469,2215900,10479.480469
"2019-03-26",10506.679688,10559.200195,10506.679688,10559.200195,1978500,10559.200195
"2019-03-27",10542.679688,10556.75,10515.860352,10542.700195,1974900,10542.700195
"2019-03-28",10529.019531,10536.259766,10499.290039,10536.259766,1931300,10536.259766
"2019-03-29",10551.990234,10641.040039,10525.269531,10641.040039,2220600,10641.040039
"2019-04-01",10714.679688,10735.070313,10627.009766,10642.629883,2667600,10642.629883
"2019-04-02",10695.469727,10728.379883,10685.099609,10690.299805,2311900,10690.299805
"2019-04-03",10725.169922,10741.55957,10690.230469,10704.379883,2223400,10704.379883
"2019-04-08",10759.959961,10807.049805,10759.959961,10800.570313,2775100,10800.570313
"2019-04-09",10805.389648,10851.599609,10793.769531,10851.599609,2515400,10851.599609
"2019-04-10",10839.929688,10875.650391,10815.610352,10868.139648,2380600,10868.139648
"2019-04-11",10869.240234,10887.120117,10797.759766,10808.769531,2465900,10808.769531
"2019-04-12",10820.94043,10836.44043,10782.019531,10805.299805,2240000,10805.299805
"2019-04-15",10849.839844,10897.209961,10849.549805,10875.599609,2225000,10875.599609
"2019-04-16",10905.629883,10927.849609,10876.339844,10927.849609,2542500,10927.849609
"2019-04-17",10961.610352,11016.919922,10961.610352,10997.259766,2918400,10997.259766
"2019-04-18",11038.240234,11077.990234,10926.849609,10962.019531,2903900,10962.019531
"2019-04-19",11017.69043,11045.080078,10950.429688,10968.5,2135400,10968.5
"2019-04-22",10994.519531,11027.490234,10974.820313,10987.709961,2117600,10987.709961
"2019-04-23",10994.280273,11025.679688,10949.299805,11025.679688,1997200,11025.679688
"2019-04-24",11054.019531,11070.849609,10995.830078,11027.639648,2158600,11027.639648
"2019-04-25",11017.730469,11046.769531,11006.679688,11039.860352,2203500,11039.860352
"2019-04-26",10986.530273,10986.530273,10906.44043,10952.469727,2174600,10952.469727
"2019-04-29",10952.910156,10992.549805,10905.780273,10939.05957,2124700,10939.05957
"2019-04-30",10945.94043,10978.099609,10910.780273,10967.730469,1865000,10967.730469
"2019-05-02",10992.759766,11046.639648,10988.700195,11004.490234,1843600,11004.490234
"2019-05-03",11037.990234,11097,11018.860352,11096.299805,1868300,11096.299805
"2019-05-06",11005.360352,11005.360352,10870.400391,10897.120117,2240200,10897.120117
"2019-05-07",10913.950195,11004.759766,10913.950195,10987.139648,1781400,10987.139648
"2019-05-08",10938.469727,10946.820313,10867.05957,10923.709961,1846400,10923.709961
"2019-05-09",10910.469727,10910.469727,10732.969727,10733.669922,2458000,10733.669922
"2019-05-10",10751.549805,10834.69043,10669.389648,10712.990234,2139200,10712.990234
"2019-05-13",10684.040039,10693.44043,10549.05957,10558.290039,2021900,10558.290039
"2019-05-14",10480.209961,10544.969727,10363.019531,10519.25,2502400,10519.25
"2019-05-15",10535.240234,10612.5,10535.240234,10560.709961,2024100,10560.709961
"2019-05-16",10556.580078,10573.929688,10474.610352,10474.610352,2169600,10474.610352
"2019-05-17",10508.55957,10564.969727,10384.110352,10384.110352,2375500,10384.110352
"2019-05-20",10405.360352,10465.839844,10385.179688,10398.410156,1909200,10398.410156
"2019-05-21",10362.349609,10477.200195,10342.320313,10464.5,2268700,10464.5
"2019-05-22",10481.099609,10520.620117,10453.5,10457.219727,1664400,10457.219727
"2019-05-23",10404,10404,10289.69043,10308.370117,1960700,10308.370117
"2019-05-24",10313.150391,10370.969727,10308.589844,10328.280273,1754200,10328.280273
"2019-05-27",10344.179688,10365.44043,10305.280273,10334.129883,1661800,10334.129883
"2019-05-28",10348.580078,10361.610352,10312.30957,10312.30957,3192400,10312.30957
"2019-05-29",10277.349609,10307.75,10227.44043,10301.780273,1853800,10301.780273
"2019-05-30",10307.120117,10384.360352,10306.030273,10382.990234,1788400,10382.990234
"2019-05-31",10386.120117,10515.099609,10369.019531,10498.490234,2168100,10498.490234
"2019-06-03",10482.450195,10511.200195,10383.509766,10500.070313,1635900,10500.070313
"2019-06-04",10499.509766,10518.330078,10421.80957,10429.120117,1621700,10429.120117
"2019-06-05",10497.5,10541.290039,10446.509766,10461.620117,1703200,10461.620117
"2019-06-06",10409.900391,10429.330078,10371.080078,10409.200195,1716000,10409.200195
"2019-06-10",10486.230469,10566.469727,10466.240234,10566.469727,1819200,10566.469727
"2019-06-11",10567.540039,10637.900391,10548.05957,10607.759766,2350800,10607.759766
"2019-06-12",10605.75,10630.69043,10566.370117,10615.660156,2034500,10615.660156
"2019-06-13",10582.19043,10617.05957,10539.490234,10561.009766,1685400,10561.009766
"2019-06-14",10546.419922,10568.919922,10517.820313,10524.669922,1505300,10524.669922
"2019-06-17",10488.700195,10562.969727,10474.19043,10530.540039,1444800,10530.540039
"2019-06-18",10547.150391,10573.769531,10521.700195,10566.740234,1524200,10566.740234
"2019-06-19",10650.480469,10778.639648,10650.480469,10775.339844,2370300,10775.339844
"2019-06-20",10749.410156,10799.139648,10745.25,10785.009766,2079800,10785.009766
"2019-06-21",10817.709961,10840.290039,10773.469727,10803.769531,2780700,10803.769531
"2019-06-24",10734.25,10786.330078,10695.490234,10779.450195,1711700,10779.450195
"2019-06-25",10777.179688,10787.620117,10693.040039,10706.719727,1790000,10706.719727
"2019-06-26",10661.389648,10690.980469,10645.370117,10652.549805,1555600,10652.549805
"2019-06-27",10674.200195,10800.290039,10674.200195,10773.900391,2226300,10773.900391
"2019-06-28",10786.660156,10788.080078,10719.080078,10730.830078,1693000,10730.830078
"2019-07-01",10821.299805,10914.849609,10821.299805,10895.459961,2277900,10895.459961
"2019-07-02",10878.009766,10888.209961,10843.639648,10865.120117,2034200,10865.120117
"2019-07-03",10793.099609,10812.650391,10720.660156,10743.769531,1875300,10743.769531
"2019-07-04",10755.870117,10791.280273,10750.900391,10775.900391,1576600,10775.900391
"2019-07-05",10785.849609,10812.379883,10756.669922,10785.730469,1573800,10785.730469
"2019-07-08",10742.80957,10781.110352,10708.919922,10751.219727,1628900,10751.219727
"2019-07-09",10729.830078,10733.570313,10680.849609,10702.780273,1723300,10702.780273
"2019-07-10",10723.230469,10810.160156,10723.230469,10798.480469,2038800,10798.480469
"2019-07-11",10817.599609,10856.509766,10799.650391,10843.419922,2378800,10843.419922
"2019-07-12",10855.160156,10867.589844,10823.889648,10824.349609,2352200,10824.349609
"2019-07-15",10819.919922,10880.55957,10769.570313,10876.429688,2211100,10876.429688
"2019-07-16",10865,10899.839844,10865,10886.049805,2352100,10886.049805
"2019-07-17",10861.110352,10861.110352,10804.339844,10828.480469,2420400,10828.480469
"2019-07-18",10821.919922,10835.429688,10792.269531,10799.280273,2208600,10799.280273
"2019-07-19",10861.990234,10919.959961,10861.990234,10873.19043,2136100,10873.19043
"2019-07-22",10910.5,10949.759766,10909.150391,10944.530273,2145600,10944.530273
"2019-07-23",10963.860352,10994.44043,10932.530273,10947.259766,2326900,10947.259766
"2019-07-24",10969.740234,10976.459961,10912.919922,10935.759766,2400800,10935.759766
"2019-07-25",10892.25,10945.919922,10879.400391,10941.410156,2543700,10941.410156
"2019-07-26",10898.25,10907.44043,10879.240234,10891.980469,2243400,10891.980469
"2019-07-29",10872.629883,10905.740234,10863.330078,10885.730469,2149500,10885.730469
"2019-07-30",10909.980469,10927.160156,10827.740234,10830.900391,2415700,10830.900391
"2019-07-31",10824.150391,10835.799805,10754.070313,10823.80957,2427500,10823.80957
"2019-08-01",10773.05957,10773.25,10714.730469,10731.75,2335400,10731.75
"2019-08-02",10641.280273,10641.280273,10524.679688,10549.040039,2828900,10549.040039
"2019-08-05",10528.870117,10542.490234,10418.25,10423.410156,2297300,10423.410156
"2019-08-06",10304.879883,10425.599609,10180.040039,10394.75,2451800,10394.75
"2019-08-07",10422.889648,10461.370117,10366.540039,10386.179688,2041200,10386.179688
"2019-08-08",10383.620117,10500.769531,10383.620117,10494.490234,2086500,10494.490234
"2019-08-12",10491.790039,10514.049805,10440.769531,10472.360352,2361300,10472.360352
"2019-08-13",10436.620117,10436.620117,10361.889648,10362.660156,2269300,10362.660156
"2019-08-14",10444.5,10518.019531,10427.730469,10427.730469,2618400,10427.730469
"2019-08-15",10374.75,10374.75,10287.759766,10327.129883,2414000,10327.129883
"2019-08-16",10345.419922,10456.320313,10318.370117,10420.889648,2566100,10420.889648
"2019-08-19",10449.389648,10516.049805,10449.389648,10488.75,2353800,10488.75
"2019-08-20",10508.419922,10538.120117,10497.129883,10522.5,2290800,10522.5
"2019-08-21",10526.870117,10545.25,10504.490234,10525.799805,2139300,10525.799805
"2019-08-22",10560.009766,10596.410156,10515.719727,10529.780273,2281400,10529.780273
"2019-08-23",10526.150391,10541.730469,10503.070313,10538.110352,1896100,10538.110352
"2019-08-26",10453.400391,10453.400391,10340.150391,10354.570313,2015700,10354.570313
"2019-08-27",10386.209961,10431.780273,10368.959961,10387.230469,2298800,10387.230469
"2019-08-28",10397.599609,10456.299805,10397.599609,10434.290039,1678300,10434.290039
"2019-08-29",10440.150391,10466.990234,10406.490234,10462.429688,2063000,10462.429688
"2019-08-30",10504.280273,10618.049805,10504.280273,10618.049805,2823700,10618.049805
"2019-09-02",10613.19043,10634.849609,10589.419922,10634.849609,2078600,10634.849609
"2019-09-03",10629.219727,10650.150391,10557.030273,10558.209961,1997000,10558.209961
"2019-09-04",10566.320313,10670.429688,10566.320313,10657.30957,2090600,10657.30957
"2019-09-05",10718.400391,10766.599609,10714.269531,10756.929688,2805200,10756.929688
